"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingEffort","samplingProtocol","scientificName","scientificNameAuthorship","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"167","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"MATERIAL_SAMPLE",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,70.1,"United Kingdom",358,NA,"686c1b9b-5f29-4e1f-8c28-f9779d264579",NA,NA,29,NA,NA,NA,NA,NA,272,"2019-09-29","MRPMN0010000032C.004","SACFORN1",NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3035123262","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Porcupine Natural History Society",NA,NA,NA,"Accepted - considered correct","Becky Hitchin","e52f8c24-1f1d-425f-95a6-6fbee11dc14e",NA,"99552c70-f762-11e1-a439-00145eb45e9a","PNHS",NA,NA,TRUE,NA,"GB",FALSE,3035123262,"Animalia",1,NA,"2025-09-15T23:53:19.537+00:00","2025-09-15T23:53:29.365+00:00","2025-09-15T23:53:29.365+00:00",56.894999,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-2.213333,NA,NA,9,NA,NA,NA,"MRPMN001000077E3",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f0a23325-1a1d-4b4c-a192-63765963d0a4","Hitchin, B. Becky",NA,NA,NA,NA,"MRPMN0010000006B_METH_001","Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",272,"NBNSYS0000042568",NA,2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2019,2025-09-26
"168","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Scotland",NA,NA,"MATERIAL_SAMPLE",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,70.1,"United Kingdom",358,NA,"686c1b9b-5f29-4e1f-8c28-f9779d264579",NA,NA,30,NA,NA,NA,NA,NA,273,"2019-09-30","MRPMN0010000032D.003","SACFORN1",NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3035146914","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Porcupine Natural History Society",NA,NA,NA,"Accepted - considered correct","Becky Hitchin","925bd4af-b9be-40de-959d-debc1bc3da8d",NA,"99552c70-f762-11e1-a439-00145eb45e9a","PNHS",NA,NA,TRUE,NA,"GB",FALSE,3035146914,"Animalia",1,NA,"2025-09-15T23:53:19.537+00:00","2025-09-15T23:53:33.189+00:00","2025-09-15T23:53:33.189+00:00",57.01583,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-2.161161,NA,NA,9,NA,NA,NA,"MRPMN00100007850",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f0a23325-1a1d-4b4c-a192-63765963d0a4","Hitchin, B. Becky",NA,NA,NA,NA,"MRPMN0010000006B_METH_001","Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",273,"NBNSYS0000042568",NA,2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2019,2025-09-26
"169","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"MATERIAL_SAMPLE",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,NA,"United Kingdom",1,"dassh.ac.uk:DASSHDT00000441","a3f862ed-9a34-40e3-8385-2c253bf50ad8","2009 - ongoing The Marine Biological Association of the UK (MBA) Devon and Cornwall Bioblitz Surveys",NA,27,NA,NA,NA,NA,NA,270,"2019-09-27",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4520252377","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"f6b48504-1651-4a49-a88d-c2bc6178694d",NA,NA,NA,NA,NA,NA,NA,NA,"qualifier: Insufficient information",NA,NA,NA,"Tax2221",NA,"b968184d-9a9f-4e9b-b035-caaf09f46db5","DASSH",NA,NA,FALSE,NA,"GB",FALSE,4520252377,"Animalia",1,"en","2025-07-25T09:48:46.026+00:00","2025-07-31T12:12:06.890+00:00","2025-07-31T12:12:06.890+00:00",50.317273,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.085108,NA,NA,9,NA,NA,NA,"Tax2221",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,"45: Marine Biological Association of the United Kingdom (MBA)",NA,NA,"Arthropoda",54,NA,NA,NA,"EML","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Redacted",NA,NA,NA,NA,"meth2","Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)","urn:lsid:marinespecies.org:taxname:106210",NA,"Semibalanus balanoides",2115784,"balanoides",270,NA,NA,2115784,"ACCEPTED","SPECIES","sample",NA,NA,NA,NA,NA,NA,NA,NA,2019,2025-09-26
"170","Semibalanus balanoides (Linnaeus, 1767)",2115784,NA,NA,NA,"MATERIAL_SAMPLE",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",NA,NA,"United Kingdom",1,"dassh.ac.uk:DASSHDT00000441","a3f862ed-9a34-40e3-8385-2c253bf50ad8","2009 - ongoing The Marine Biological Association of the UK (MBA) Devon and Cornwall Bioblitz Surveys",NA,27,NA,NA,NA,NA,NA,270,"2019-09-27",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4520253105","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"f6b48504-1651-4a49-a88d-c2bc6178694d",NA,NA,NA,NA,NA,NA,NA,NA,"qualifier: Insufficient information",NA,NA,NA,"Tax2046",NA,"b968184d-9a9f-4e9b-b035-caaf09f46db5","DASSH",NA,NA,FALSE,NA,"GB",FALSE,4520253105,"Animalia",1,"en","2025-07-25T09:48:46.026+00:00","2025-07-31T12:12:08.720+00:00","2025-07-31T12:12:08.720+00:00",50.315645,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.083155,NA,NA,9,NA,NA,NA,"Tax2046",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,"45: Marine Biological Association of the United Kingdom (MBA)",NA,NA,"Arthropoda",54,NA,NA,NA,"EML","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Redacted",NA,NA,NA,NA,"meth2","Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)","urn:lsid:marinespecies.org:taxname:106210",NA,"Semibalanus balanoides",2115784,"balanoides",270,NA,NA,2115784,"ACCEPTED","SPECIES","sample",NA,NA,NA,NA,NA,NA,NA,NA,2019,2025-09-26
"171","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,"34932771","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,38,"United Kingdom",560,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-10-26T21:51:25",26,NA,NA,NA,NA,NA,299,"2019-10-26T15:11:51",NA,NA,"15:11:51+02:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2451601550","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"manxmannin",NA,"75827108",NA,NA,NA,"Manx Mannin","34932771",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,2451601550,"Animalia",1,NA,"2025-09-22T23:56:44.581+00:00","2025-09-23T10:59:41.081+00:00","2025-09-23T10:59:41.081+00:00",53.310531,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.040294,NA,"2019-11-05T11:23:53.000+00:00",10,NA,NA,NA,"https://www.inaturalist.org/observations/34932771","Uncertain","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Manx Mannin",NA,"https://www.inaturalist.org/observations/34932771","Manx Mannin",NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",299,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"Sat Oct 26 2019 15:11:51 GMT+0100 (GMT+1)",NA,"Isle of Anglesey, Beaumaris, Wales, GB",NA,NA,NA,2019,2025-09-26
"172","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,"53262453","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,61,"United Kingdom",560,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-07-24T20:57:33",13,NA,NA,NA,NA,NA,286,"2019-10-13T15:42",NA,NA,"15:42:00+01:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2826381671","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"jmark",NA,"119326782",NA,"For most of these I see 6 plates",NA,"Austin Smith","53262453",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,2826381671,"Animalia",1,NA,"2025-09-22T23:56:44.581+00:00","2025-09-23T12:43:34.196+00:00","2025-09-23T12:43:34.196+00:00",53.137184,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-4.411368,NA,"2020-08-02T10:09:14.000+00:00",10,NA,NA,NA,"https://www.inaturalist.org/observations/53262453","i would appreciate confirmation of id if possible. four plates ??","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","J Mark Earlam",NA,"https://www.inaturalist.org/observations/53262453","J Mark Earlam",NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",286,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"2019/10/13 3:42 PM BST",NA,"Isle of Anglesey, UK",NA,NA,NA,2019,2025-09-26
"173","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Porth Dafarch, United Kingdom, EUROPE","MRLRC02300000007",NA,NA,"EUROPE",NA,70.7,"United Kingdom",385,NA,"82d23348-0fee-4e2d-9152-48136ef54b2d",NA,NA,10,NA,NA,NA,NA,NA,314,"2019-11-10","MRLRC02300000037.002",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2956518013","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Seasearch",NA,NA,NA,"Accepted - considered correct",NA,"83936b04-5799-4c24-a6cf-7c91b09300b1",NA,"99552c70-f762-11e1-a439-00145eb45e9a","Seasearch",NA,NA,FALSE,NA,"GB",FALSE,2956518013,"Animalia",1,NA,"2025-09-14T03:06:55.127+00:00","2025-09-15T10:04:12.291+00:00","2025-09-15T10:04:12.291+00:00",53.28678,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Porth Dafarch",NA,"Littoral/Sublittoral",-4.650152,NA,NA,11,NA,NA,NA,"T-MRLRC023000007D0",NA,"PRESENT","Sessilia",1426,NA,"SACFORN",NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","5d662340-07fa-41b7-a3fc-e2e63ca50800","Brazier, P. Paul",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",314,"NBNSYS0000042568","106210",2115784,"ACCEPTED","SPECIES",NA,NA,"-1 to 1 m",NA,NA,NA,"Acorn Barnacle",NA,NA,2019,2025-09-26
"174","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE","CO/D1117/001/01",NA,NA,"EUROPE",NA,7071.1,"United Kingdom",380,NA,"3dc2a7f6-8d3a-4228-a69c-ec795028fe2f",NA,NA,18,NA,NA,NA,NA,NA,322,"2019-11-18",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((-4.8162 52.74414,-4.8162 52.83736,-4.67374 52.83736,-4.67374 52.74414,-4.8162 52.74414))","United Kingdom of Great Britain and Northern Ireland","4467582850","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"Cofnod - North Wales Environmental Information Service",NA,NA,NA,"Accepted - correct",NA,"32fc3833-4050-4c55-8bb3-e716ac59782b",NA,"99552c70-f762-11e1-a439-00145eb45e9a","Cofnod – North Wales Environmental Information Service",NA,NA,FALSE,NA,"GB",FALSE,4467582850,"Animalia",1,NA,"2025-09-13T23:11:56.068+00:00","2025-09-13T23:40:55.330+00:00","2025-09-13T23:40:55.330+00:00",52.790771,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.74505,NA,NA,11,NA,NA,NA,"6033975",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","47eaaa43-47c7-4754-8e7a-bfaf616da4df","Thomas, D. Dawn",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",322,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2019,2025-09-26
"175","Semibalanus balanoides (Linnaeus, 1767)",2115784,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"United Kingdom, EUROPE","CO/D1117/001/01",NA,NA,"EUROPE",NA,7071.1,"United Kingdom",380,NA,"3dc2a7f6-8d3a-4228-a69c-ec795028fe2f",NA,NA,22,NA,NA,NA,NA,NA,326,"2019-11-22",NA,NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((-4.55723 53.37942,-4.55723 53.47235,-4.41213 53.47235,-4.41213 53.37942,-4.55723 53.37942))","United Kingdom of Great Britain and Northern Ireland","4467872548","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"Cofnod - North Wales Environmental Information Service",NA,NA,NA,"Accepted - correct",NA,"fdf8ea9e-33c8-478a-94ba-552a08a1d7fd",NA,"99552c70-f762-11e1-a439-00145eb45e9a","Cofnod – North Wales Environmental Information Service",NA,NA,FALSE,NA,"GB",FALSE,4467872548,"Animalia",1,NA,"2025-09-13T23:11:56.068+00:00","2025-09-13T23:40:55.753+00:00","2025-09-13T23:40:55.753+00:00",53.425906,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.484759,NA,NA,11,NA,NA,NA,"6033987",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","47eaaa43-47c7-4754-8e7a-bfaf616da4df","Thomas, D. Dawn",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",326,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2019,2025-09-26
"176","Semibalanus balanoides (Linnaeus, 1767)",2115784,"England",NA,NA,"HUMAN_OBSERVATION",NA,"37034412","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,526,"United Kingdom",560,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-03-14T22:07:07",26,NA,NA,NA,NA,NA,360,"2019-12-26T13:21:01Z",NA,NA,"13:21:01+00:00","Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2579304840","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"danielnaturalist91",NA,"90411170",NA,NA,NA,"Austin Smith","37034412",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,2579304840,"Animalia",1,NA,"2025-09-22T23:56:44.581+00:00","2025-09-23T12:39:12.979+00:00","2025-09-23T12:39:12.979+00:00",50.456828,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-3.521389,NA,"2020-03-15T05:13:40.000+00:00",12,NA,NA,NA,"https://www.inaturalist.org/observations/37034412",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","danielnaturalist91",NA,"https://www.inaturalist.org/observations/37034412","danielnaturalist91",NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",360,NA,"118832",2115784,"ACCEPTED","SPECIES",NA,NA,NA,"Thu Dec 26 2019 13:21:01 GMT+0000 (GMT)",NA,"Great Britain, Torquay, England, GB",NA,NA,NA,2019,2025-09-26
"177","Semibalanus balanoides (Linnaeus, 1767)",2115784,"England",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Bovisand Beach (MS), United Kingdom, EUROPE","Capturing Our Coast | Barnacles",NA,NA,"EUROPE",NA,50,"United Kingdom",230,NA,"59d85f16-784f-4c9f-be86-23fe130bedcb",NA,NA,18,NA,NA,NA,NA,NA,18,"2018-01-18","3272250",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3000092751","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Newcastle University and Biological Records Centre",NA,NA,NA,"Accepted - considered correct","Capturing our Coast volunteer","ed174ed4-0ca7-474c-8e89-c23b515dbd9e",1,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,TRUE,NA,"GB",FALSE,3000092751,"Animalia",1,NA,"2025-09-12T23:51:55.935+00:00","2025-09-12T23:52:29.878+00:00","2025-09-12T23:52:29.878+00:00",50.3361,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Bovisand Beach (MS)",NA,NA,-4.1205,NA,NA,1,NA,NA,NA,"6420905",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","223ad72e-472c-4ab4-a1db-a265d941833a","Carlyon, S. Sue",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",18,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2018,2025-09-26
"178","Semibalanus balanoides (Linnaeus, 1767)",2115784,"England",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Bovisand Beach (LS), United Kingdom, EUROPE","Capturing Our Coast | Barnacles",NA,NA,"EUROPE",NA,50,"United Kingdom",230,NA,"59d85f16-784f-4c9f-be86-23fe130bedcb",NA,NA,18,NA,NA,NA,NA,NA,18,"2018-01-18","3264940",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3000112986","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Newcastle University and Biological Records Centre",NA,NA,NA,"Accepted - considered correct","Capturing our Coast volunteer","151f19be-23e3-4889-99dc-6bab8cfbed82",1,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,TRUE,NA,"GB",FALSE,3000112986,"Animalia",1,NA,"2025-09-12T23:51:55.935+00:00","2025-09-12T23:52:31.964+00:00","2025-09-12T23:52:31.964+00:00",50.3349,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Bovisand Beach (LS)",NA,NA,-4.121,NA,NA,1,NA,NA,NA,"6408985",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","223ad72e-472c-4ab4-a1db-a265d941833a","Carlyon, S. Sue",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,NA,"Semibalanus balanoides",2115784,"balanoides",18,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2018,2025-09-26
"179","Semibalanus balanoides (Linnaeus, 1767)",2115784,"England",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Harwich Rockyshore, United Kingdom, EUROPE","iRecord | General data",NA,NA,"EUROPE",NA,707.1,"United Kingdom",377,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,25,NA,NA,NA,NA,NA,56,"2018-02-25","3318535",NA,NA,"Archaeobalanidae",5103,NA,NA,NA,"POLYGON((1.28661 51.94057,1.28661 51.94914,1.30179 51.94914,1.30179 51.94057,1.28661 51.94057))","United Kingdom of Great Britain and Northern Ireland","2908334965","EUROPE","Semibalanus","Semibalanus",2115783,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted - considered correct","Zarzyczny, Karolina; Sewell, Jack; Cole, Olivia","d561b64b-6b56-4497-99c4-d3f376ebad11",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,2908334965,"Animalia",1,NA,"2025-09-13T22:51:28.990+00:00","2025-09-15T09:50:57.168+00:00","2025-09-15T09:50:57.168+00:00",51.94486,"http://creativecommons.org/licenses/by/4.0/legalcode","Unknown","Harwich Rockyshore",NA,NA,1.2942,NA,NA,2,NA,NA,NA,"6496903",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Zarzyczny, K. Karolina",NA,NA,NA,NA,NA,"Semibalanus balanoides (Linnaeus, 1767)","(Linnaeus, 1767)",NA,"Indeterminate","Semibalanus balanoides",2115784,"balanoides",56,"NBNSYS0000042568","NBNSYS0000042568",2115784,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Acorn Barnacle",NA,NA,2018,2025-09-26
